amount,velocity,failed_attempts,is_fraud,hour,day_of_week,currency_EUR,currency_INR,currency_USD,transactionType_PAYMENT,transactionType_TRANSFER,transactionType_WITHDRAW,channel_ATM,channel_CARD,channel_MOBILE,channel_NETBANKING,status_PENDING,status_SUCCESS
90604,1,2,1,20,5,1,0,0,0,1,0,0,0,0,1,1,0
185668,2,2,1,18,4,0,1,0,0,1,0,0,0,0,1,1,0
869,5,1,1,2,1,0,0,1,0,0,1,0,1,0,0,1,0
458,3,1,0,0,3,0,1,0,0,0,1,0,1,0,0,0,1
115836,1,2,1,6,0,0,1,0,0,1,0,0,0,0,1,1,0
535,1,1,0,0,6,1,0,0,0,1,0,0,0,1,0,0,1
172492,3,0,1,15,2,0,1,0,0,1,0,0,1,0,0,1,0
137930,3,3,1,1,2,1,0,0,0,0,1,0,0,0,1,1,0
178334,5,2,1,8,0,1,0,0,0,1,0,0,0,0,1,1,0
17408,2,3,1,17,6,0,1,0,0,1,0,0,1,0,0,1,0
147280,3,3,1,16,4,0,1,0,0,1,0,0,1,0,0,1,0
4272,1,1,0,19,5,0,1,0,1,0,0,0,0,1,0,0,1
559,0,0,0,18,6,1,0,0,0,0,1,0,0,1,0,0,1
172245,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
157030,5,4,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0
138910,3,0,1,15,4,1,0,0,1,0,0,0,0,1,0,1,0
15779,4,0,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0
4716,4,1,1,8,2,0,1,0,0,1,0,0,0,1,0,1,0
19317,5,3,1,11,6,1,0,0,0,0,1,0,1,0,0,1,0
16274,5,1,1,20,6,0,1,0,0,0,1,1,0,0,0,1,0
464,0,2,1,22,0,1,0,0,0,0,1,0,0,0,1,1,0
10727,4,2,1,1,4,1,0,0,0,1,0,0,1,0,0,1,0
696,2,4,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0
12101,1,2,1,15,1,1,0,0,1,0,0,0,0,1,0,1,0
1207,2,2,1,7,1,0,0,1,1,0,0,0,1,0,0,1,0
1998,1,3,1,18,6,0,1,0,0,1,0,1,0,0,0,1,0
975,5,2,1,23,4,0,1,0,0,0,1,0,1,0,0,1,0
4459,0,1,0,10,4,0,1,0,0,1,0,0,1,0,0,0,1
166890,3,2,1,3,0,0,1,0,1,0,0,0,0,1,0,1,0
7731,6,3,1,19,3,1,0,0,1,0,0,0,0,0,1,1,0
2303,6,3,1,5,4,1,0,0,0,0,1,0,0,0,1,1,0
14294,4,1,1,14,4,0,1,0,0,1,0,0,0,1,0,1,0
625,0,4,1,18,1,0,1,0,1,0,0,1,0,0,0,1,0
15814,5,4,1,8,4,1,0,0,0,1,0,1,0,0,0,1,0
3174,4,4,1,16,4,1,0,0,1,0,0,0,0,1,0,1,0
84379,2,4,1,18,6,0,1,0,0,0,1,0,0,1,0,1,0
16891,6,4,1,15,1,0,1,0,0,1,0,0,0,0,1,1,0
70730,6,4,1,16,6,1,0,0,0,0,1,0,1,0,0,1,0
167341,4,4,1,1,6,1,0,0,1,0,0,0,1,0,0,1,0
2967,1,2,1,14,4,0,0,1,1,0,0,1,0,0,0,1,0
16004,6,1,1,8,5,1,0,0,0,0,1,0,1,0,0,1,0
4381,0,0,0,12,3,1,0,0,0,0,1,0,0,0,1,0,1
58276,0,1,1,19,3,0,1,0,0,1,0,1,0,0,0,1,0
5121,3,3,1,18,6,0,1,0,0,1,0,0,0,1,0,1,0
189140,2,3,1,8,2,0,0,1,0,0,1,0,1,0,0,1,0
50763,3,4,1,18,4,0,0,1,1,0,0,1,0,0,0,1,0
669,0,0,0,23,1,1,0,0,0,1,0,1,0,0,0,0,1
3085,3,4,1,0,3,1,0,0,1,0,0,0,0,0,1,1,0
92848,4,1,1,18,0,0,1,0,1,0,0,0,1,0,0,1,0
629,1,0,0,6,1,1,0,0,1,0,0,0,0,1,0,0,1
3566,5,0,1,15,2,1,0,0,0,0,1,1,0,0,0,1,0
160168,3,0,1,22,5,0,0,1,0,0,1,0,0,0,1,1,0
4928,3,3,1,21,6,0,0,1,1,0,0,0,0,1,0,1,0
17981,1,4,1,22,0,1,0,0,0,0,1,0,0,1,0,1,0
11045,0,2,1,13,6,0,0,1,1,0,0,0,0,0,1,1,0
138987,2,2,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0
157185,2,3,1,7,5,0,0,1,1,0,0,0,1,0,0,1,0
199326,4,3,1,12,3,0,0,1,0,0,1,0,1,0,0,1,0
193572,2,4,1,2,1,0,1,0,0,0,1,0,1,0,0,1,0
264,0,2,1,6,4,0,0,1,0,0,1,0,0,1,0,1,0
1415,0,4,1,22,1,0,1,0,0,0,1,0,0,1,0,1,0
9333,2,3,1,11,1,1,0,0,0,0,1,0,1,0,0,1,0
17283,1,4,1,8,4,1,0,0,0,1,0,1,0,0,0,1,0
3421,4,2,1,19,4,1,0,0,0,0,1,0,0,0,1,1,0
12992,6,1,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0
16860,2,0,0,6,2,1,0,0,1,0,0,1,0,0,0,0,1
2549,5,0,1,15,3,0,0,1,0,1,0,0,0,1,0,1,0
2280,3,2,1,17,2,0,1,0,1,0,0,0,0,0,1,1,0
125259,3,0,1,4,0,0,1,0,0,0,1,0,0,0,1,1,0
175776,6,0,1,18,1,0,0,1,0,1,0,1,0,0,0,1,0
19189,0,3,1,21,2,1,0,0,0,0,1,0,0,1,0,1,0
98030,3,1,1,19,5,0,0,1,1,0,0,0,0,0,1,1,0
137227,4,1,1,19,1,0,1,0,1,0,0,1,0,0,0,1,0
472,0,2,1,2,6,0,1,0,0,1,0,0,1,0,0,1,0
8888,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
87685,5,0,1,6,1,1,0,0,0,0,1,0,1,0,0,1,0
18004,3,0,1,4,4,1,0,0,1,0,0,1,0,0,0,1,0
179356,6,1,1,14,5,0,0,1,0,1,0,0,0,1,0,1,0
62005,5,4,1,4,0,0,0,1,0,1,0,1,0,0,0,1,0
10569,6,0,1,1,5,0,1,0,0,0,1,1,0,0,0,1,0
70511,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,1,0
14298,0,1,0,15,5,0,1,0,0,1,0,0,1,0,0,0,1
14892,4,4,1,23,5,1,0,0,0,1,0,0,1,0,0,1,0
12186,5,2,1,1,4,0,1,0,0,0,1,0,0,1,0,1,0
61498,5,3,1,2,6,0,0,1,0,1,0,0,1,0,0,1,0
15627,5,0,1,4,5,1,0,0,1,0,0,0,1,0,0,1,0
2700,5,1,1,12,1,0,1,0,0,0,1,0,1,0,0,1,0
182808,1,4,1,22,3,1,0,0,1,0,0,1,0,0,0,1,0
4203,1,1,0,23,2,0,1,0,0,1,0,0,1,0,0,0,1
1696,0,0,0,20,6,0,1,0,1,0,0,0,1,0,0,0,1
56609,4,4,1,12,4,0,0,1,0,1,0,0,0,0,1,1,0
8381,0,0,0,12,0,0,1,0,1,0,0,0,0,1,0,0,1
19654,3,0,0,19,6,0,1,0,0,0,1,1,0,0,0,0,1
142080,1,0,1,13,1,1,0,0,0,0,1,0,0,1,0,1,0
1984,1,0,0,4,1,0,1,0,0,0,1,0,0,1,0,0,1
88209,0,0,1,18,5,0,1,0,1,0,0,0,0,0,1,1,0
16445,5,1,1,22,5,0,0,1,0,1,0,0,1,0,0,1,0
11402,0,1,0,5,3,0,1,0,1,0,0,0,0,1,0,0,1
82573,3,0,1,22,1,1,0,0,1,0,0,0,1,0,0,1,0
19663,3,3,1,16,6,0,0,1,0,1,0,0,0,0,1,1,0
8737,1,2,1,19,2,1,0,0,0,1,0,0,1,0,0,1,0
2697,3,2,1,14,6,1,0,0,0,0,1,0,0,0,1,1,0
91969,5,1,1,6,4,0,1,0,1,0,0,0,0,1,0,1,0
3566,6,0,1,10,4,0,0,1,0,0,1,0,1,0,0,1,0
7911,3,4,1,20,5,1,0,0,1,0,0,0,0,1,0,1,0
133776,5,4,1,19,3,1,0,0,0,1,0,0,0,1,0,1,0
13699,2,2,1,21,1,0,0,1,1,0,0,0,0,0,1,1,0
17763,0,2,1,6,5,1,0,0,1,0,0,1,0,0,0,1,0
12077,2,2,1,6,6,0,1,0,0,0,1,0,0,1,0,1,0
942,3,4,1,3,0,0,1,0,0,0,1,0,0,0,1,1,0
15187,4,3,1,7,0,0,0,1,1,0,0,0,0,0,1,1,0
97390,3,4,1,4,6,1,0,0,1,0,0,1,0,0,0,1,0
166123,0,0,1,6,3,0,0,1,0,1,0,0,0,1,0,1,0
3392,1,4,1,10,5,1,0,0,1,0,0,0,1,0,0,1,0
7226,1,1,1,22,5,0,1,0,1,0,0,0,1,0,0,1,0
513,5,3,1,9,1,0,0,1,0,1,0,1,0,0,0,1,0
1972,2,2,1,10,0,0,1,0,0,1,0,0,1,0,0,1,0
3307,6,1,1,0,3,1,0,0,0,1,0,1,0,0,0,1,0
10690,3,0,1,12,5,0,1,0,0,0,1,0,0,1,0,1,0
143,6,3,1,17,5,0,1,0,0,1,0,1,0,0,0,1,0
62991,4,1,1,21,4,0,0,1,0,0,1,1,0,0,0,1,0
3876,3,2,1,10,3,0,0,1,0,1,0,1,0,0,0,1,0
97908,3,3,1,4,1,0,1,0,0,0,1,1,0,0,0,1,0
4808,1,2,1,15,2,1,0,0,0,0,1,1,0,0,0,1,0
174668,1,3,1,11,4,1,0,0,0,0,1,1,0,0,0,1,0
18911,0,2,1,3,2,0,1,0,1,0,0,1,0,0,0,1,0
7309,3,4,1,5,6,1,0,0,0,1,0,0,0,1,0,1,0
149216,4,3,1,5,3,0,1,0,0,0,1,0,0,1,0,1,0
565,3,0,0,3,4,0,0,1,1,0,0,0,0,0,1,0,1
2430,1,1,1,20,4,0,0,1,1,0,0,0,0,0,1,1,0
116798,2,1,1,1,6,1,0,0,1,0,0,0,0,1,0,1,0
5634,2,3,1,14,2,1,0,0,0,1,0,0,0,0,1,1,0
1174,2,1,0,18,5,0,1,0,1,0,0,0,0,1,0,0,1
1300,5,4,1,17,3,1,0,0,1,0,0,1,0,0,0,1,0
11618,0,3,1,10,5,0,0,1,1,0,0,0,1,0,0,1,0
12813,2,1,0,15,3,1,0,0,0,1,0,0,0,1,0,0,1
5772,3,0,1,13,0,0,1,0,0,0,1,0,0,1,0,1,0
15347,5,2,1,18,1,0,1,0,0,1,0,0,0,1,0,1,0
7360,0,3,1,4,2,1,0,0,1,0,0,0,1,0,0,1,0
1961,3,2,1,13,1,0,0,1,0,0,1,1,0,0,0,1,0
10470,0,2,1,3,4,0,1,0,1,0,0,0,1,0,0,1,0
113678,5,3,1,16,2,1,0,0,0,0,1,0,1,0,0,1,0
3753,6,1,1,2,2,0,1,0,0,0,1,0,0,1,0,1,0
3017,1,3,1,0,3,0,1,0,0,0,1,0,0,0,1,1,0
2743,3,0,1,10,3,0,0,1,0,0,1,0,1,0,0,1,0
102236,5,1,1,10,5,0,1,0,0,1,0,0,0,1,0,1,0
11319,4,2,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0
55692,6,3,1,2,5,0,0,1,0,1,0,1,0,0,0,1,0
3320,4,0,1,2,5,0,0,1,0,1,0,0,0,1,0,1,0
177105,4,0,1,13,4,1,0,0,1,0,0,0,0,1,0,1,0
4274,3,2,1,17,4,0,0,1,0,0,1,1,0,0,0,1,0
2927,3,0,0,20,2,1,0,0,0,0,1,1,0,0,0,0,1
4857,4,4,1,15,3,0,0,1,1,0,0,0,0,1,0,1,0
16529,4,2,1,13,3,0,1,0,1,0,0,1,0,0,0,1,0
73910,3,3,1,5,2,1,0,0,0,1,0,0,1,0,0,1,0
4643,2,1,0,16,2,0,0,1,0,0,1,1,0,0,0,0,1
172920,2,3,1,16,3,0,1,0,1,0,0,0,0,0,1,1,0
4896,1,4,1,19,6,1,0,0,0,0,1,0,0,0,1,1,0
67142,4,4,1,12,4,1,0,0,1,0,0,1,0,0,0,1,0
177988,0,4,1,11,2,0,1,0,0,0,1,1,0,0,0,1,0
144541,2,3,1,2,4,1,0,0,1,0,0,0,0,0,1,1,0
15970,6,0,1,18,6,0,0,1,0,0,1,1,0,0,0,1,0
197654,1,3,1,18,1,0,0,1,1,0,0,0,1,0,0,1,0
15736,2,1,0,10,5,0,1,0,1,0,0,1,0,0,0,0,1
459,6,0,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0
54,4,2,1,18,4,0,0,1,0,1,0,0,0,0,1,1,0
190541,1,3,1,22,0,1,0,0,0,1,0,0,0,0,1,1,0
9466,6,0,1,12,3,0,0,1,1,0,0,1,0,0,0,1,0
188949,0,2,1,12,5,1,0,0,0,0,1,0,0,0,1,1,0
10779,6,3,1,9,1,1,0,0,1,0,0,0,1,0,0,1,0
105805,3,3,1,22,0,0,0,1,1,0,0,1,0,0,0,1,0
133291,2,2,1,5,4,0,0,1,0,1,0,0,0,0,1,1,0
18898,4,3,1,7,6,0,0,1,0,1,0,1,0,0,0,1,0
136328,1,0,1,2,3,1,0,0,0,1,0,1,0,0,0,1,0
145623,6,0,1,10,2,1,0,0,0,1,0,0,0,1,0,1,0
17570,2,4,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0
529,6,4,1,4,6,0,0,1,0,1,0,0,0,0,1,1,0
14132,5,2,1,3,4,0,1,0,1,0,0,0,0,0,1,1,0
6422,6,0,1,1,4,1,0,0,1,0,0,0,0,0,1,1,0
4646,0,1,0,13,5,0,1,0,0,1,0,0,0,0,1,0,1
6067,0,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,1
157209,6,1,1,19,2,0,1,0,0,1,0,0,0,0,1,1,0
158760,5,1,1,7,2,1,0,0,0,1,0,1,0,0,0,1,0
43,2,1,1,23,0,0,0,1,0,1,0,0,0,0,1,1,0
4562,1,3,1,16,3,0,1,0,0,0,1,0,0,0,1,1,0
7576,4,0,1,20,2,1,0,0,0,1,0,0,0,0,1,1,0
85666,5,4,1,20,5,1,0,0,1,0,0,0,0,1,0,1,0
14704,4,1,1,11,4,1,0,0,0,0,1,0,0,0,1,1,0
17993,5,1,1,5,1,0,1,0,1,0,0,0,1,0,0,1,0
3808,5,4,1,10,3,1,0,0,1,0,0,1,0,0,0,1,0
10710,2,3,1,0,3,0,0,1,0,0,1,1,0,0,0,1,0
6945,1,0,0,11,3,0,0,1,0,0,1,0,0,1,0,0,1
1064,0,0,0,14,2,0,0,1,0,1,0,0,0,0,1,0,1
8207,6,4,1,5,4,0,1,0,1,0,0,1,0,0,0,1,0
68640,2,3,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0
78850,4,2,1,22,4,1,0,0,0,0,1,1,0,0,0,1,0
4735,3,2,1,22,3,0,1,0,0,0,1,1,0,0,0,1,0
156778,2,1,1,16,4,0,1,0,0,1,0,1,0,0,0,1,0
838,6,2,1,7,1,0,1,0,1,0,0,0,0,1,0,1,0
815,3,4,1,16,3,0,1,0,0,1,0,0,0,1,0,1,0
62390,1,3,1,8,3,0,1,0,1,0,0,0,0,0,1,1,0
8046,4,3,1,19,3,0,0,1,0,1,0,0,0,1,0,1,0
4534,2,2,1,19,1,0,1,0,0,1,0,1,0,0,0,1,0
9115,5,3,1,5,5,0,0,1,1,0,0,0,1,0,0,1,0
18579,2,0,0,2,2,0,0,1,0,0,1,0,1,0,0,0,1
84803,6,0,1,13,3,0,0,1,1,0,0,1,0,0,0,1,0
7447,4,2,1,13,4,1,0,0,1,0,0,0,0,0,1,1,0
4098,2,4,1,13,6,1,0,0,1,0,0,1,0,0,0,1,0
3982,2,4,1,19,4,0,0,1,1,0,0,0,0,1,0,1,0
19162,4,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1091,0,0,1,19,0,0,0,1,1,0,0,0,0,1,0,1,0
11841,1,0,0,16,3,0,1,0,0,1,0,1,0,0,0,0,1
2692,3,2,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0
19863,2,4,1,16,0,1,0,0,0,1,0,1,0,0,0,1,0
4053,1,4,1,4,2,1,0,0,1,0,0,1,0,0,0,1,0
133414,4,2,1,4,2,0,1,0,1,0,0,0,0,0,1,1,0
1651,2,3,1,7,5,0,1,0,0,0,1,0,0,0,1,1,0
4848,6,2,1,17,0,1,0,0,1,0,0,0,0,1,0,1,0
111159,1,2,1,13,3,0,1,0,0,0,1,0,1,0,0,1,0
178322,4,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
4431,2,2,1,10,5,1,0,0,1,0,0,1,0,0,0,1,0
15400,2,4,1,13,4,0,1,0,0,0,1,0,1,0,0,1,0
1090,0,4,1,20,3,1,0,0,0,1,0,0,0,0,1,1,0
55447,3,1,1,19,4,1,0,0,1,0,0,0,0,1,0,1,0
171292,6,0,1,4,3,0,0,1,1,0,0,0,1,0,0,1,0
68178,5,1,1,17,4,1,0,0,0,0,1,0,1,0,0,1,0
88342,1,3,1,12,0,0,0,1,0,1,0,0,0,1,0,1,0
1458,2,1,0,3,2,0,1,0,0,0,1,0,1,0,0,0,1
179107,1,3,1,9,4,0,0,1,0,0,1,0,0,1,0,1,0
702,1,1,0,5,5,0,1,0,0,1,0,0,1,0,0,0,1
2740,4,3,1,7,5,0,1,0,0,0,1,0,0,0,1,1,0
166260,6,4,1,16,6,1,0,0,0,1,0,1,0,0,0,1,0
13161,3,3,1,9,5,0,0,1,1,0,0,1,0,0,0,1,0
8716,4,0,1,3,4,1,0,0,0,1,0,1,0,0,0,1,0
16046,0,3,1,20,6,1,0,0,1,0,0,0,1,0,0,1,0
7371,2,4,1,14,4,0,1,0,0,0,1,0,0,1,0,1,0
10820,2,0,0,22,3,1,0,0,0,0,1,1,0,0,0,0,1
2895,0,1,0,11,6,0,1,0,0,1,0,0,0,0,1,0,1
132542,2,1,1,16,3,0,0,1,0,1,0,1,0,0,0,1,0
9238,5,4,1,16,1,0,1,0,0,0,1,1,0,0,0,1,0
121849,2,3,1,15,4,0,1,0,0,1,0,0,0,0,1,1,0
9754,2,3,1,16,4,0,1,0,0,1,0,0,0,1,0,1,0
98077,4,2,1,9,3,0,1,0,0,1,0,0,0,1,0,1,0
17155,3,2,1,16,5,0,0,1,0,1,0,0,1,0,0,1,0
85768,2,1,1,16,3,0,1,0,0,0,1,0,0,0,1,1,0
2427,2,2,1,3,3,0,0,1,0,0,1,1,0,0,0,1,0
152078,2,0,1,18,4,1,0,0,1,0,0,1,0,0,0,1,0
3456,3,2,1,4,5,1,0,0,0,1,0,0,0,0,1,1,0
161349,4,3,1,9,2,0,1,0,0,0,1,1,0,0,0,1,0
1364,2,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1
120913,2,3,1,15,5,1,0,0,0,0,1,0,0,0,1,1,0
8149,1,1,0,8,4,0,0,1,0,1,0,1,0,0,0,0,1
909,5,4,1,8,6,0,1,0,0,1,0,0,0,1,0,1,0
17970,3,3,1,8,6,0,1,0,1,0,0,0,1,0,0,1,0
2762,4,2,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0
6798,2,1,0,5,6,1,0,0,1,0,0,0,0,1,0,0,1
2153,2,1,0,6,6,0,0,1,0,0,1,0,0,0,1,0,1
13381,2,1,1,4,4,0,1,0,0,1,0,0,0,1,0,1,0
13257,1,1,0,10,3,1,0,0,0,0,1,0,0,1,0,0,1
19595,4,0,1,0,4,0,0,1,1,0,0,0,0,1,0,1,0
13197,5,4,1,4,3,0,1,0,0,1,0,0,1,0,0,1,0
129232,0,2,1,7,2,0,0,1,1,0,0,0,0,0,1,1,0
1693,5,3,1,23,3,0,0,1,1,0,0,1,0,0,0,1,0
189457,0,3,1,23,2,1,0,0,1,0,0,0,0,0,1,1,0
11508,0,4,1,4,1,1,0,0,0,0,1,0,0,0,1,1,0
2314,0,1,0,8,3,1,0,0,0,1,0,0,0,0,1,0,1
91487,2,3,1,1,4,0,1,0,1,0,0,0,0,0,1,1,0
11970,5,4,1,18,3,0,1,0,0,1,0,1,0,0,0,1,0
4862,4,4,1,2,2,0,0,1,1,0,0,0,1,0,0,1,0
182680,6,3,1,12,1,1,0,0,1,0,0,0,1,0,0,1,0
3566,5,2,1,12,6,0,0,1,0,1,0,1,0,0,0,1,0
91731,0,4,1,23,1,1,0,0,0,0,1,1,0,0,0,1,0
16962,4,3,1,14,6,0,0,1,0,1,0,0,0,1,0,1,0
105155,0,3,1,21,4,0,1,0,1,0,0,0,0,1,0,1,0
10198,6,4,1,4,5,0,0,1,0,1,0,0,1,0,0,1,0
19466,5,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
14930,2,0,0,0,5,0,1,0,0,1,0,0,1,0,0,0,1
19723,5,4,1,11,0,1,0,0,1,0,0,0,0,1,0,1,0
52098,2,3,1,6,0,1,0,0,1,0,0,0,0,0,1,1,0
108366,5,3,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0
8079,1,2,1,2,6,1,0,0,1,0,0,1,0,0,0,1,0
185240,2,1,1,4,4,1,0,0,0,0,1,0,0,0,1,1,0
1237,2,4,1,4,3,0,0,1,0,0,1,0,1,0,0,1,0
1936,2,4,1,21,5,0,1,0,1,0,0,0,0,0,1,1,0
1161,5,4,1,16,5,0,1,0,0,0,1,1,0,0,0,1,0
13027,2,0,0,18,5,0,0,1,0,0,1,1,0,0,0,0,1
4923,3,2,1,16,4,1,0,0,0,0,1,0,1,0,0,1,0
16836,2,3,1,1,4,0,1,0,0,0,1,0,0,1,0,1,0
4676,2,1,1,22,6,0,1,0,1,0,0,1,0,0,0,1,0
71998,4,4,1,3,4,1,0,0,0,0,1,1,0,0,0,1,0
5720,0,2,1,19,3,1,0,0,0,0,1,1,0,0,0,1,0
175142,6,1,1,22,6,0,1,0,0,1,0,1,0,0,0,1,0
63664,4,4,1,6,0,1,0,0,0,1,0,0,0,1,0,1,0
498,0,3,1,11,5,0,0,1,0,1,0,1,0,0,0,1,0
3943,6,1,1,8,0,0,0,1,0,0,1,0,1,0,0,1,0
3309,3,4,1,22,2,0,0,1,1,0,0,0,1,0,0,1,0
2491,0,0,1,11,5,1,0,0,1,0,0,1,0,0,0,1,0
14908,3,3,1,14,2,1,0,0,1,0,0,0,0,1,0,1,0
2958,2,0,0,8,5,1,0,0,0,0,1,0,1,0,0,0,1
151179,4,4,1,8,1,0,0,1,0,1,0,0,0,1,0,1,0
140750,2,2,1,22,6,1,0,0,1,0,0,1,0,0,0,1,0
8079,2,4,1,16,0,0,0,1,0,0,1,1,0,0,0,1,0
19581,1,4,1,17,1,0,1,0,0,1,0,1,0,0,0,1,0
138578,2,4,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1361,6,2,1,12,5,0,1,0,0,0,1,0,0,1,0,1,0
14682,6,1,1,23,4,0,0,1,0,0,1,1,0,0,0,1,0
4067,3,3,1,6,1,1,0,0,1,0,0,0,0,0,1,1,0
90445,5,1,1,23,2,0,0,1,0,0,1,0,1,0,0,1,0
10559,6,3,1,20,0,1,0,0,1,0,0,0,0,0,1,1,0
16656,3,2,1,18,3,0,0,1,0,1,0,1,0,0,0,1,0
199636,6,1,1,20,1,0,0,1,1,0,0,0,0,0,1,1,0
150085,5,3,1,7,5,1,0,0,1,0,0,0,1,0,0,1,0
97634,4,4,1,2,6,0,0,1,1,0,0,0,0,1,0,1,0
113643,3,0,1,21,0,0,1,0,1,0,0,0,0,1,0,1,0
3122,2,4,1,7,1,0,0,1,0,1,0,0,0,1,0,1,0
18524,2,3,1,15,2,0,1,0,0,0,1,0,1,0,0,1,0
1760,1,1,0,16,5,0,0,1,0,1,0,0,0,1,0,0,1
17999,0,4,1,21,1,1,0,0,0,0,1,0,1,0,0,1,0
11257,0,0,0,9,3,0,0,1,1,0,0,0,1,0,0,0,1
17554,3,4,1,23,1,1,0,0,1,0,0,1,0,0,0,1,0
3415,5,4,1,22,1,1,0,0,1,0,0,0,0,0,1,1,0
2187,1,0,0,18,0,1,0,0,0,0,1,1,0,0,0,0,1
9456,1,4,1,20,2,0,0,1,0,0,1,0,0,1,0,1,0
85490,0,4,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0
14211,1,1,1,11,4,1,0,0,0,1,0,0,1,0,0,1,0
93293,1,4,1,10,1,0,1,0,0,0,1,0,0,0,1,1,0
12814,3,4,1,21,5,1,0,0,0,0,1,0,1,0,0,1,0
5625,3,4,1,9,0,0,1,0,1,0,0,1,0,0,0,1,0
364,6,3,1,17,5,1,0,0,1,0,0,1,0,0,0,1,0
4827,2,4,1,17,5,0,0,1,1,0,0,0,0,1,0,1,0
4441,2,3,1,15,0,1,0,0,0,0,1,0,0,1,0,1,0
154082,4,0,1,13,4,0,1,0,0,1,0,0,0,1,0,1,0
801,1,2,1,12,5,0,0,1,0,1,0,0,1,0,0,1,0
17444,6,1,1,6,0,1,0,0,1,0,0,0,1,0,0,1,0
160699,0,0,1,19,1,1,0,0,0,0,1,0,0,0,1,1,0
189231,4,3,1,17,2,0,0,1,0,1,0,0,1,0,0,1,0
16343,4,4,1,12,5,0,0,1,0,1,0,0,0,1,0,1,0
128188,2,0,1,6,2,0,1,0,0,1,0,1,0,0,0,1,0
107279,5,2,1,20,4,0,1,0,0,1,0,0,0,0,1,1,0
77298,1,4,1,23,3,1,0,0,0,1,0,0,0,0,1,1,0
10600,3,4,1,1,6,0,1,0,0,1,0,0,1,0,0,1,0
4554,0,0,0,9,5,0,1,0,1,0,0,0,0,0,1,0,1
139136,3,4,1,5,1,0,0,1,0,0,1,0,0,1,0,1,0
16228,2,3,1,5,0,0,1,0,1,0,0,0,0,1,0,1,0
2726,2,4,1,21,0,1,0,0,0,1,0,0,0,0,1,1,0
3329,2,0,0,14,4,0,1,0,0,1,0,0,1,0,0,0,1
2759,2,4,1,13,3,0,1,0,1,0,0,1,0,0,0,1,0
19744,5,2,1,2,2,0,0,1,0,1,0,0,0,1,0,1,0
171776,2,0,1,15,3,0,0,1,1,0,0,0,1,0,0,1,0
17240,0,3,1,16,4,1,0,0,1,0,0,0,0,1,0,1,0
360,2,0,1,20,3,0,1,0,0,1,0,0,0,1,0,1,0
1146,0,1,0,13,5,0,1,0,0,1,0,0,0,1,0,0,1
17046,4,4,1,2,3,1,0,0,1,0,0,0,0,0,1,1,0
2898,2,4,1,14,1,1,0,0,0,0,1,0,0,0,1,1,0
2895,3,2,1,9,1,1,0,0,1,0,0,0,0,1,0,1,0
16437,0,1,0,1,6,1,0,0,0,1,0,0,1,0,0,0,1
151481,0,2,1,6,5,0,0,1,1,0,0,0,0,0,1,1,0
2072,5,0,1,8,6,0,1,0,0,0,1,0,0,1,0,1,0
133107,1,3,1,8,3,0,1,0,0,0,1,0,0,0,1,1,0
54697,0,1,1,6,4,1,0,0,0,0,1,0,0,0,1,1,0
4093,6,4,1,9,6,0,0,1,1,0,0,1,0,0,0,1,0
7771,6,1,1,12,1,0,1,0,0,0,1,0,1,0,0,1,0
142904,2,3,1,17,0,0,1,0,0,0,1,0,0,1,0,1,0
183283,0,2,1,16,5,0,0,1,1,0,0,0,0,0,1,1,0
10327,4,1,1,5,1,1,0,0,1,0,0,1,0,0,0,1,0
13277,4,1,1,7,2,0,0,1,0,1,0,0,0,0,1,1,0
10952,3,3,1,9,3,0,1,0,1,0,0,1,0,0,0,1,0
2788,0,2,1,3,3,1,0,0,1,0,0,0,0,1,0,1,0
114787,3,3,1,4,2,0,0,1,0,1,0,1,0,0,0,1,0
4398,2,0,1,1,5,1,0,0,0,1,0,1,0,0,0,1,0
101267,3,0,1,14,6,0,0,1,0,0,1,0,0,1,0,1,0
14449,0,4,1,14,2,0,0,1,0,1,0,0,0,0,1,1,0
1683,2,1,0,6,2,0,0,1,1,0,0,1,0,0,0,0,1
7357,2,0,0,18,6,1,0,0,0,1,0,1,0,0,0,0,1
13903,3,4,1,17,1,1,0,0,0,1,0,0,1,0,0,1,0
